id,附加费,币种,20底,40底,40HQ底,单票,付款方式
167402,SEAL,CNY,30,30,30,,PREPAID
201028,AFR,USD,30,30,30,,PREPAID
167402,EIR,CNY,40,40,40,,PREPAID
167402,AFR,USD,30,30,30,,PREPAID
201028,LSS,USD,15,30,30,,PREPAID
201079,THC,CNY,646,997,997,,PREPAID
167402,LSS,USD,15,30,30,,PREPAID
201079,TLX,CNY,,,,450.0,PREPAID
201079,DOC,CNY,,,,500.0,PREPAID
201079,SEAL,CNY,30,30,30,,PREPAID
201027,THC,CNY,646,997,997,,PREPAID
201079,EIR,CNY,40,40,40,,PREPAID
201027,TLX,CNY,,,,450.0,PREPAID
201079,AFR,USD,30,30,30,,PREPAID
D
201027,DOC,CNY,,,,500.0,PREPAID
201079,LSS,USD,15,30,30,,PREPAID
167401,TLX,CNY,,,,450.0,PREPAID
201027,SEAL,CNY,30,30,30,,PREPAID
167401,DOC,CNY,,,,500.0,PREPAID
201027,EIR,CNY,40,40,40,,PREPAID
167401,SEAL,CNY,30,30,30,,PREPAID
201027,PTS,CNY,330,467,467,,PREPAID
201078,THC,CNY,646,997,997,,PREPAID
167401,EIR,CNY,40,40,40,,PREPAID
201027,AFR,USD,30,30,30,,PREPAID
201078,TLX,CNY,,,,450.0,PREPAID
167401,AFR,USD,30,30,30,,PREPAID
201027,LSS,USD,15,30,30,,PREPAID
201078,DOC,CNY,,,,500.0,PREPAID
167401,LSS,USD,15,30,30,,PREPAID
201078,SEAL,CNY,30,30,30,,PREPAID
201078,EIR,CNY,40,40,40,,PREPAID
201078,AFR,USD,30,30,30,,PREPAID
201026,THC,CNY,646,997,997,,PREPAID
201078,LSS,USD,15,30,30,,PREPAID
167400,THC,CNY,646,997,997,,PREPAID
167400,TLX,CNY,,,,450.0,PREPAID
201026,DOC,CNY,,,,500.0,PREPAID
201026,SEAL,CNY,30,30,30,,PREPAID
167400,SEAL,CNY,30,30,30,,PREPAID
167400,EIR,CNY,40,40,40,,PREPAID
D
167400,AFR,USD,30,30,30,,PREPAID
201026,LSS,USD,15,30,30,,PREPAID
167400,LSS,USD,15,30,30,,PREPAID
133480,THC,CNY,646,997,997,,PREPAID
167408,THC,CNY,646,997,997,,PREPAID
133480,TLX,CNY,,,,450.0,PREPAID
167408,TLX,CNY,,,,450.0,PREPAID
133480,DOC,CNY,,,,500.0,PREPAID
167408,DOC,CNY,,,,500.0,PREPAID
133480,SEAL,CNY,30,30,30,,PREPAID
167408,SEAL,CNY,30,30,30,,PREPAID
133480,EIR,CNY,40,40,40,,PREPAID
167408,EIR,CNY,40,40,40,,PREPAID
133480,AFR,USD,30,30,30,,PREPAID
133480,LSS,USD,15,30,30,,PREPAID
167408,LSS,USD,15,30,30,,PREPAID
133479,THC,CNY,646,997,997,,PREPAID
133479,TLX,CNY,,,,450.0,PREPAID
133479,DOC,CNY,,,,500.0,PREPAID
167407,TLX,CNY,,,,450.0,PREPAID
133479,SEAL,CNY,30,30,30,,PREPAID
167407,DOC,CNY,,,,500.0,PREPAID
133479,EIR,CNY,40,40,40,,PREPAID
167407,SEAL,CNY,30,30,30,,PREPAID
133479,AFR,USD,30,30,30,,PREPAID
167407,EIR,CNY,40,40,40,,PREPAID
133479,LSS,USD,15,30,30,,PREPAID
167407,AFR,USD,30,30,30,,PREPAID
167407,LSS,USD,15,30,30,,PREPAID
167406,THC,CNY,646,997,997,,PREPAID
133478,TLX,CNY,,,,450.0,PREPAID
133478,DOC,CNY,,,,500.0,PREPAID
133478,SEAL,CNY,30,30,30,,PREPAID
85453,EIR,CNY,20,20,20,,PREPAID
167406,EIR,CNY,40,40,40,,PREPAID
85453,SEAL,CNY,85,85,85,,PREPAID
133478,AFR,USD,30,30,30,,PREPAID
85453,DOC,CNY,,,,450.0,PREPAID
133478,LSS,USD,15,30,30,,PREPAID
167406,LSS,USD,15,30,30,,PREPAID
85453,TLX,CNY,,,,350.0,PREPAID
85453,LSS,USD,20,40,40,,PREPAID
85453,THC,CNY,620,930,930,,PREPAID
133477,THC,CNY,646,997,997,,PREPAID
133477,TLX,CNY,,,,450.0,PREPAID
133477,DOC,CNY,,,,500.0,PREPAID
72420,EIR,CNY,20,20,20,,PREPAID
133477,SEAL,CNY,30,30,30,,PREPAID
72420,SEAL,CNY,85,85,85,,PREPAID
133477,EIR,CNY,40,40,40,,PREPAID
72420,DOC,CNY,,,,450.0,PREPAID
133477,AFR,USD,30,30,30,,PREPAID
72420,TLX,CNY,,,,350.0,PREPAID
133477,LSS,USD,15,30,30,,PREPAID
72420,LSS,USD,20,40,40,,PREPAID
72420,THC,CNY,620,930,930,,PREPAID
72413,EIR,CNY,20,20,20,,PREPAID
72413,SEAL,CNY,85,85,85,,PREPAID
72413,DOC,CNY,,,,450.0,PREPAID
72413,TLX,CNY,,,,350.0,PREPAID
72413,LSS,USD,20,40,40,,PREPAID
72413,THC,CNY,620,930,930,,PREPAID
72392,EIR,CNY,20,20,20,,PREPAID
72392,SEAL,CNY,85,85,85,,PREPAID
72392,DOC,CNY,,,,450.0,PREPAID
72392,TLX,CNY,,,,350.0,PREPAID
72392,LSS,USD,20,40,40,,PREPAID
72392,THC,CNY,620,930,930,,PREPAID
72384,EIR,CNY,20,20,20,,PREPAID
72384,SEAL,CNY,85,85,85,,PREPAID
72384,DOC,CNY,,,,450.0,PREPAID
72384,TLX,CNY,,,,350.0,PREPAID
72384,LSS,USD,20,40,40,,PREPAID
72384,THC,CNY,620,930,930,,PREPAID
72371,EIR,CNY,20,20,20,,PREPAID
72371,SEAL,CNY,85,85,85,,PREPAID
133476,THC,CNY,646,997,997,,PREPAID
133476,TLX,CNY,,,,450.0,PREPAID
72371,DOC,CNY,,,,450.0,PREPAID
133476,DOC,CNY,,,,500.0,PREPAID
72371,TLX,CNY,,,,350.0,PREPAID
133476,SEAL,CNY,30,30,30,,PREPAID
72371,LSS,USD,20,40,40,,PREPAID
133476,EIR,CNY,40,40,40,,PREPAID
72371,THC,CNY,620,930,930,,PREPAID
133476,AFR,USD,30,30,30,,PREPAID
133476,LSS,USD,15,30,30,,PREPAID
179879,THC,CNY,890,1365,1365,,PREPAID
179879,DOC,CNY,,,,450.0,PREPAID
72354,EIR,CNY,20,20,20,,PREPAID
179879,SEAL,CNY,30,30,30,,PREPAID
72354,SEAL,CNY,85,85,85,,PREPAID
94049,THC,CNY,646,997,997,,PREPAID
72354,DOC,CNY,,,,450.0,PREPAID
94049,TLX,CNY,,,,450.0,PREPAID
179879,ISPS,USD,10,10,10,,PREPAID
72354,TLX,CNY,,,,350.0,PREPAID
94049,DOC,CNY,,,,500.0,PREPAID

72354,LSS,USD,20,40,40,,PREPAID
94049,SEAL,CNY,30,30,30,,PREPAID
72354,THC,CNY,620,930,930,,PREPAID
85481,EIR,CNY,20,20,20,,PREPAID
94049,EIR,CNY,40,40,40,,PREPAID
85481,SEAL,CNY,85,85,85,,PREPAID
179968,THC,CNY,890,1365,1365,,PREPAID
94049,LSS,USD,15,30,30,,PREPAID
179968,DOC,CNY,,,,450.0,PREPAID
85481,TLX,CNY,,,,350.0,PREPAID
94048,THC,CNY,646,997,997,,PREPAID
85481,LSS,USD,20,40,40,,PREPAID
179968,TLX,CNY,,,,450.0,PREPAID
85481,THC,CNY,620,930,930,,PREPAID
179968,ISPS,USD,10,10,10,,PREPAID
94048,DOC,CNY,,,,500.0,PREPAID
85450,EIR,CNY,20,20,20,,PREPAID
179968,LSS,USD,16,32,32,,PREPAID
85450,SEAL,CNY,85,85,85,,PREPAID
94048,EIR,CNY,40,40,40,,PREPAID
85450,DOC,CNY,,,,450.0,PREPAID
85450,TLX,CNY,,,,350.0,PREPAID
94048,AFR,USD,30,30,30,,PREPAID
94048,LSS,USD,15,30,30,,PREPAID
85450,LSS,USD,20,40,40,,PREPAID
85450,THC,CNY,620,930,930,,PREPAID
179953,THC,CNY,890,1365,1365,,PREPAID
179953,DOC,CNY,,,,450.0,PREPAID
76645,THC,CNY,646,997,997,,PREPAID
179953,SEAL,CNY,30,30,30,,PREPAID
72417,EIR,CNY,20,20,20,,PREPAID
72417,SEAL,CNY,85,85,85,,PREPAID
179953,TLX,CNY,,,,450.0,PREPAID
76645,TLX,CNY,,,,450.0,PREPAID
72417,DOC,CNY,,,,450.0,PREPAID
76645,DOC,CNY,,,,500.0,PREPAID
72417,TLX,CNY,,,,350.0,PREPAID
D
72417,LSS,USD,20,40,40,,PREPAID
72417,THC,CNY,620,930,930,,PREPAID
76645,SEAL,CNY,30,30,30,,PREPAID
179953,LSS,USD,16,32,32,,PREPAID
76645,EIR,CNY,40,40,40,,PREPAID
72410,EIR,CNY,20,20,20,,PREPAID
76645,AFR,USD,30,30,30,,PREPAID
72410,SEAL,CNY,85,85,85,,PREPAID
76645,LSS,USD,15,30,30,,PREPAID
72410,DOC,CNY,,,,450.0,PREPAID
179938,THC,CNY,890,1365,1365,,PREPAID
72410,TLX,CNY,,,,350.0,PREPAID
179938,DOC,CNY,,,,450.0,PREPAID
72410,LSS,USD,20,40,40,,PREPAID
179938,SEAL,CNY,30,30,30,,PREPAID
72410,THC,CNY,620,930,930,,PREPAID
76644,THC,CNY,646,997,997,,PREPAID
179938,TLX,CNY,,,,450.0,PREPAID
76644,TLX,CNY,,,,450.0,PREPAID
72389,EIR,CNY,20,20,20,,PREPAID
179938,LSS,USD,16,32,32,,PREPAID
76644,DOC,CNY,,,,500.0,PREPAID

179938,ISPS,USD,10,10,10,,PREPAID
179923,THC,CNY,890,1365,1365,,PREPAID
76644,EIR,CNY,40,40,40,,PREPAID
72389,DOC,CNY,,,,450.0,PREPAID
76644,PTS,CNY,64,96,96,,PREPAID
179923,SEAL,CNY,30,30,30,,PREPAID
76644,AFR,USD,30,30,30,,PREPAID
72389,TLX,CNY,,,,350.0,PREPAID
76644,LSS,USD,15,30,30,,PREPAID
72389,LSS,USD,20,40,40,,PREPAID
179923,TLX,CNY,,,,450.0,PREPAID
72389,THC,CNY,620,930,930,,PREPAID
179923,LSS,USD,16,32,32,,PREPAID
179923,ISPS,USD,10,10,10,,PREPAID
76643,THC,CNY,646,997,997,,PREPAID
72381,EIR,CNY,20,20,20,,PREPAID
76643,TLX,CNY,,,,450.0,PREPAID
72381,SEAL,CNY,85,85,85,,PREPAID
76643,DOC,CNY,,,,500.0,PREPAID
179908,THC,CNY,890,1365,1365,,PREPAID
179908,DOC,CNY,,,,450.0,PREPAID
76643,SEAL,CNY,30,30,30,,PREPAID
72381,TLX,CNY,,,,350.0,PREPAID
179908,SEAL,CNY,30,30,30,,PREPAID
72381,LSS,USD,20,40,40,,PREPAID
179908,TLX,CNY,,,,450.0,PREPAID
72381,THC,CNY,620,930,930,,PREPAID
179908,ISPS,USD,10,10,10,,PREPAID
76643,AFR,USD,30,30,30,,PREPAID
179908,LSS,USD,16,32,32,,PREPAID
76643,LSS,USD,15,30,30,,PREPAID
72368,EIR,CNY,20,20,20,,PREPAID
72368,SEAL,CNY,85,85,85,,PREPAID
179893,THC,CNY,890,1365,1365,,PREPAID
72368,DOC,CNY,,,,450.0,PREPAID
76642,THC,CNY,646,997,997,,PREPAID
179893,DOC,CNY,,,,450.0,PREPAID
72368,TLX,CNY,,,,350.0,PREPAID
76642,TLX,CNY,,,,450.0,PREPAID
179893,SEAL,CNY,30,30,30,,PREPAID
72368,LSS,USD,20,40,40,,PREPAID
76642,DOC,CNY,,,,500.0,PREPAID
179893,TLX,CNY,,,,450.0,PREPAID
72368,THC,CNY,620,930,930,,PREPAID
76642,SEAL,CNY,30,30,30,,PREPAID
179893,ISPS,USD,10,10,10,,PREPAID
76642,EIR,CNY,40,40,40,,PREPAID
179893,LSS,USD,16,32,32,,PREPAID
76642,PTS,CNY,64,96,96,,PREPAID
72360,EIR,CNY,20,20,20,,PREPAID
76642,AFR,USD,30,30,30,,PREPAID
72360,SEAL,CNY,85,85,85,,PREPAID
76642,LSS,USD,15,30,30,,PREPAID
PAID
72360,DOC,CNY,,,,450.0,PREPAID
179883,DOC,CNY,,,,450.0,PREPAID
72360,TLX,CNY,,,,350.0,PREPAID
179883,SEAL,CNY,30,30,30,,PREPAID
72360,LSS,USD,20,40,40,,PREPAID
179883,TLX,CNY,,,,450.0,PREPAID
76641,THC,CNY,646,997,997,,PREPAID
179883,ISPS,USD,10,10,10,,PREPAID
76641,TLX,CNY,,,,450.0,PREPAID
179883,LSS,USD,16,32,32,,PREPAID
76641,DOC,CNY,,,,500.0,PREPAID
76641,SEAL,CNY,30,30,30,,PREPAID
72351,EIR,CNY,20,20,20,,PREPAID
76641,EIR,CNY,40,40,40,,PREPAID
179964,THC,CNY,890,1365,1365,,PREPAID
72351,SEAL,CNY,85,85,85,,PREPAID
76641,PTS,CNY,64,96,96,,PREPAID
179964,DOC,CNY,,,,450.0,PREPAID
72351,DOC,CNY,,,,450.0,PREPAID
76641,AFR,USD,30,30,30,,PREPAID
179964,SEAL,CNY,30,30,30,,PREPAID
72351,TLX,CNY,,,,350.0,PREPAID
72351,LSS,USD,20,40,40,,PREPAID
76641,LSS,USD,15,30,30,,PREPAID
179964,TLX,CNY,,,,450.0,PREPAID
72351,THC,CNY,620,930,930,,PREPAID
179964,ISPS,USD,10,10,10,,PREPAID
76640,THC,CNY,646,997,997,,PREPAID
179964,LSS,USD,16,32,32,,PREPAID
76640,TLX,CNY,,,,450.0,PREPAID
53667,ISPS,USD,10,10,10,,PREPAID
76640,DOC,CNY,,,,500.0,PREPAID
EPAID
53667,EIR,CNY,40,40,40,,PREPAID
76640,SEAL,CNY,30,30,30,,PREPAID
179949,DOC,CNY,,,,450.0,PREPAID
53667,TLX,CNY,,,,450.0,PREPAID
179949,SEAL,CNY,30,30,30,,PREPAID
53667,LSS,USD,25,50,50,,PREPAID
76640,AFR,USD,30,30,30,,PREPAID
53667,THC,CNY,599,950,950,,PREPAID
76640,LSS,USD,15,30,30,,PREPAID

179949,LSS,USD,16,32,32,,PREPAID
53604,DOC,CNY,,,,450.0,PREPAID
85484,EIR,CNY,20,20,20,,PREPAID
53604,SEAL,CNY,45,45,45,,PREPAID
85484,SEAL,CNY,85,85,85,,PREPAID
179934,THC,CNY,890,1365,1365,,PREPAID
53604,ISPS,USD,10,10,10,,PREPAID
53604,TLX,CNY,,,,450.0,PREPAID
85484,DOC,CNY,,,,450.0,PREPAID

53604,EIR,CNY,40,40,40,,PREPAID
53604,LSS,USD,25,50,50,,PREPAID
179934,SEAL,CNY,30,30,30,,PREPAID
53604,THC,CNY,599,950,950,,PREPAID
179934,TLX,CNY,,,,450.0,PREPAID
179934,LSS,USD,16,32,32,,PREPAID
85484,THC,CNY,620,930,930,,PREPAID
179934,ISPS,USD,10,10,10,,PREPAID
53415,DOC,CNY,,,,450.0,PREPAID
53415,SEAL,CNY,45,45,45,,PREPAID
53415,ISPS,USD,10,10,10,,PREPAID
179919,THC,CNY,890,1365,1365,,PREPAID
53415,EIR,CNY,40,40,40,,PREPAID
179919,DOC,CNY,,,,450.0,PREPAID
53415,TLX,CNY,,,,450.0,PREPAID
179919,SEAL,CNY,30,30,30,,PREPAID
53415,LSS,USD,25,50,50,,PREPAID
179919,TLX,CNY,,,,450.0,PREPAID
53415,THC,CNY,599,950,950,,PREPAID
179919,LSS,USD,16,32,32,,PREPAID
179919,ISPS,USD,10,10,10,,PREPAID
31483,DOC,CNY,,,,450.0,PREPAID
31483,SEAL,CNY,45,45,45,,PREPAID
53352,DOC,CNY,,,,450.0,PREPAID
31483,ISPS,USD,10,10,10,,PREPAID
53352,SEAL,CNY,45,45,45,,PREPAID
31483,EIR,CNY,40,40,40,,PREPAID
179904,THC,CNY,890,1365,1365,,PREPAID
53352,ISPS,USD,10,10,10,,PREPAID
179904,DOC,CNY,,,,450.0,PREPAID
31483,TLX,CNY,,,,450.0,PREPAID
53352,EIR,CNY,40,40,40,,PREPAID
179904,SEAL,CNY,30,30,30,,PREPAID
53352,TLX,CNY,,,,450.0,PREPAID
31483,THC,CNY,599,950,950,,PREPAID
53352,LSS,USD,25,50,50,,PREPAID
179904,ISPS,USD,10,10,10,,PREPAID
53352,THC,CNY,599,950,950,,PREPAID
179904,LSS,USD,16,32,32,,PREPAID
31389,DOC,CNY,,,,450.0,PREPAID
31389,SEAL,CNY,45,45,45,,PREPAID
31389,ISPS,USD,10,10,10,,PREPAID
53289,DOC,CNY,,,,450.0,PREPAID
179889,THC,CNY,890,1365,1365,,PREPAID
31389,TLX,CNY,,,,450.0,PREPAID
53289,SEAL,CNY,45,45,45,,PREPAID
179889,DOC,CNY,,,,450.0,PREPAID
31389,EIR,CNY,40,40,40,,PREPAID
53289,ISPS,USD,10,10,10,,PREPAID
179889,SEAL,CNY,30,30,30,,PREPAID
53289,TLX,CNY,,,,450.0,PREPAID

179889,TLX,CNY,,,,450.0,PREPAID
31389,THC,CNY,599,950,950,,PREPAID
53289,EIR,CNY,40,40,40,,PREPAID
179889,ISPS,USD,10,10,10,,PREPAID
53289,LSS,USD,25,50,50,,PREPAID
179889,LSS,USD,16,32,32,,PREPAID
53289,THC,CNY,599,950,950,,PREPAID
31200,DOC,CNY,,,,450.0,PREPAID
31200,SEAL,CNY,45,45,45,,PREPAID
53288,DOC,CNY,,,,450.0,PREPAID
53226,DOC,CNY,,,,450.0,PREPAID
31200,ISPS,USD,10,10,10,,PREPAID
53288,SEAL,CNY,45,45,45,,PREPAID
53226,SEAL,CNY,45,45,45,,PREPAID
53226,ISPS,USD,10,10,10,,PREPAID
31200,EIR,CNY,40,40,40,,PREPAID
53288,ISPS,USD,10,10,10,,PREPAID
53226,EIR,CNY,40,40,40,,PREPAID
31200,TLX,CNY,,,,450.0,PREPAID
53288,TLX,CNY,,,,450.0,PREPAID
53226,TLX,CNY,,,,450.0,PREPAID

53288,EIR,CNY,40,40,40,,PREPAID
31200,THC,CNY,599,950,950,,PREPAID
53226,LSS,USD,25,50,50,,PREPAID
53288,LSS,USD,25,50,50,,PREPAID
53226,THC,CNY,599,950,950,,PREPAID
53288,THC,CNY,599,950,950,,PREPAID
31137,DOC,CNY,,,,450.0,PREPAID
31137,SEAL,CNY,45,45,45,,PREPAID
53163,THC,CNY,599,950,950,,PREPAID
31137,ISPS,USD,10,10,10,,PREPAID
53163,DOC,CNY,,,,450.0,PREPAID
53225,DOC,CNY,,,,450.0,PREPAID
31137,EIR,CNY,40,40,40,,PREPAID
53225,SEAL,CNY,45,45,45,,PREPAID
31137,TLX,CNY,,,,450.0,PREPAID
53163,SEAL,CNY,45,45,45,,PREPAID
53225,ISPS,USD,10,10,10,,PREPAID
53163,EIR,CNY,40,40,40,,PREPAID
31137,LSS,USD,25,50,50,,PREPAID
53225,EIR,CNY,40,40,40,,PREPAID
53163,TLX,CNY,,,,450.0,PREPAID
31137,THC,CNY,599,950,950,,PREPAID
53225,TLX,CNY,,,,450.0,PREPAID
53163,LSS,USD,25,50,50,,PREPAID
53225,LSS,USD,25,50,50,,PREPAID
53225,THC,CNY,599,950,950,,PREPAID
31074,DOC,CNY,,,,450.0,PREPAID
53091,THC,CNY,599,950,950,,PREPAID
31074,SEAL,CNY,45,45,45,,PREPAID
53091,DOC,CNY,,,,450.0,PREPAID
31074,ISPS,USD,10,10,10,,PREPAID
53162,THC,CNY,599,950,950,,PREPAID
53091,ISPS,USD,10,10,10,,PREPAID
31074,TLX,CNY,,,,450.0,PREPAID
53162,DOC,CNY,,,,450.0,PREPAID
53091,SEAL,CNY,45,45,45,,PREPAID
31074,EIR,CNY,40,40,40,,PREPAID
53162,ISPS,USD,10,10,10,,PREPAID
53091,EIR,CNY,40,40,40,,PREPAID
31074,LSS,USD,25,50,50,,PREPAID
53162,SEAL,CNY,45,45,45,,PREPAID
53091,TLX,CNY,,,,450.0,PREPAID
31074,THC,CNY,599,950,950,,PREPAID
53162,EIR,CNY,40,40,40,,PREPAID
53091,LSS,USD,25,50,50,,PREPAID
53162,TLX,CNY,,,,450.0,PREPAID
53162,LSS,USD,25,50,50,,PREPAID
30638,DOC,CNY,,,,450.0,PREPAID
31609,THC,CNY,599,950,950,,PREPAID
30638,SEAL,CNY,45,45,45,,PREPAID
31609,DOC,CNY,,,,450.0,PREPAID
53090,THC,CNY,599,950,950,,PREPAID
30638,ISPS,USD,10,10,10,,PREPAID
31609,ISPS,USD,10,10,10,,PREPAID
30638,EIR,CNY,40,40,40,,PREPAID
53090,DOC,CNY,,,,450.0,PREPAID
31609,SEAL,CNY,45,45,45,,PREPAID
53090,ISPS,USD,10,10,10,,PREPAID
31609,EIR,CNY,40,40,40,,PREPAID
53090,SEAL,CNY,45,45,45,,PREPAID
31609,TLX,CNY,,,,450.0,PREPAID
53090,EIR,CNY,40,40,40,,PREPAID
D
31609,LSS,USD,25,50,50,,PREPAID
53090,TLX,CNY,,,,450.0,PREPAID
53090,LSS,USD,25,50,50,,PREPAID
53666,DOC,CNY,,,,450.0,PREPAID
31546,THC,CNY,599,950,950,,PREPAID
53666,SEAL,CNY,45,45,45,,PREPAID
31546,DOC,CNY,,,,450.0,PREPAID
53666,ISPS,USD,10,10,10,,PREPAID
31546,ISPS,USD,10,10,10,,PREPAID
53666,EIR,CNY,40,40,40,,PREPAID
31608,THC,CNY,599,950,950,,PREPAID
31546,SEAL,CNY,45,45,45,,PREPAID
53666,TLX,CNY,,,,450.0,PREPAID
31608,DOC,CNY,,,,450.0,PREPAID
31546,EIR,CNY,40,40,40,,PREPAID
53666,LSS,USD,25,50,50,,PREPAID
31608,ISPS,USD,10,10,10,,PREPAID
31546,TLX,CNY,,,,450.0,PREPAID
53666,THC,CNY,599,950,950,,PREPAID
31608,SEAL,CNY,45,45,45,,PREPAID
31546,LSS,USD,25,50,50,,PREPAID
31608,EIR,CNY,40,40,40,,PREPAID
31608,TLX,CNY,,,,450.0,PREPAID
31608,LSS,USD,25,50,50,,PREPAID
53603,DOC,CNY,,,,450.0,PREPAID
53603,SEAL,CNY,45,45,45,,PREPAID
31545,THC,CNY,599,950,950,,PREPAID
53603,ISPS,USD,10,10,10,,PREPAID
53603,TLX,CNY,,,,450.0,PREPAID
31545,DOC,CNY,,,,450.0,PREPAID
53603,EIR,CNY,40,40,40,,PREPAID
31545,ISPS,USD,10,10,10,,PREPAID
31545,SEAL,CNY,45,45,45,,PREPAID
31545,EIR,CNY,40,40,40,,PREPAID
53603,THC,CNY,599,950,950,,PREPAID
31545,TLX,CNY,,,,450.0,PREPAID
31545,LSS,USD,25,50,50,,PREPAID
53414,DOC,CNY,,,,450.0,PREPAID
53414,SEAL,CNY,45,45,45,,PREPAID
31482,DOC,CNY,,,,450.0,PREPAID
31482,SEAL,CNY,45,45,45,,PREPAID
53414,ISPS,USD,10,10,10,,PREPAID
31482,ISPS,USD,10,10,10,,PREPAID
53414,EIR,CNY,40,40,40,,PREPAID
31482,EIR,CNY,40,40,40,,PREPAID
53414,TLX,CNY,,,,450.0,PREPAID
31482,TLX,CNY,,,,450.0,PREPAID
53414,LSS,USD,25,50,50,,PREPAID
31482,LSS,USD,25,50,50,,PREPAID
53414,THC,CNY,599,950,950,,PREPAID
31482,THC,CNY,599,950,950,,PREPAID
53351,DOC,CNY,,,,450.0,PREPAID
31388,DOC,CNY,,,,450.0,PREPAID
53351,SEAL,CNY,45,45,45,,PREPAID
31388,SEAL,CNY,45,45,45,,PREPAID
53351,ISPS,USD,10,10,10,,PREPAID
31388,ISPS,USD,10,10,10,,PREPAID
53351,EIR,CNY,40,40,40,,PREPAID
31388,TLX,CNY,,,,450.0,PREPAID
53351,TLX,CNY,,,,450.0,PREPAID
31388,EIR,CNY,40,40,40,,PREPAID
53351,LSS,USD,25,50,50,,PREPAID
31388,LSS,USD,25,50,50,,PREPAID
53351,THC,CNY,599,950,950,,PREPAID
31388,THC,CNY,599,950,950,,PREPAID
31199,DOC,CNY,,,,450.0,PREPAID
31199,SEAL,CNY,45,45,45,,PREPAID
31199,ISPS,USD,10,10,10,,PREPAID
31199,EIR,CNY,40,40,40,,PREPAID
31199,TLX,CNY,,,,450.0,PREPAID
31199,LSS,USD,25,50,50,,PREPAID
31199,THC,CNY,599,950,950,,PREPAID
31136,DOC,CNY,,,,450.0,PREPAID
31136,SEAL,CNY,45,45,45,,PREPAID
31136,ISPS,USD,10,10,10,,PREPAID
31136,EIR,CNY,40,40,40,,PREPAID
31136,TLX,CNY,,,,450.0,PREPAID
31136,LSS,USD,25,50,50,,PREPAID
31073,DOC,CNY,,,,450.0,PREPAID
31136,THC,CNY,599,950,950,,PREPAID
31073,SEAL,CNY,45,45,45,,PREPAID
31073,ISPS,USD,10,10,10,,PREPAID
31073,TLX,CNY,,,,450.0,PREPAID
31073,EIR,CNY,40,40,40,,PREPAID
31073,LSS,USD,25,50,50,,PREPAID
31073,THC,CNY,599,950,950,,PREPAID
30637,DOC,CNY,,,,450.0,PREPAID
30637,SEAL,CNY,45,45,45,,PREPAID
30637,ISPS,USD,10,10,10,,PREPAID
30637,EIR,CNY,40,40,40,,PREPAID
30637,TLX,CNY,,,,450.0,PREPAID
30637,LSS,USD,25,50,50,,PREPAID
30637,THC,CNY,599,950,950,,PREPAID
53662,DOC,CNY,,,,450.0,PREPAID
53662,SEAL,CNY,45,45,45,,PREPAID
53662,ISPS,USD,10,10,10,,PREPAID
53662,EIR,CNY,40,40,40,,PREPAID
53662,TLX,CNY,,,,450.0,PREPAID
53662,LSS,USD,25,50,50,,PREPAID
53662,THC,CNY,599,950,950,,PREPAID
53599,DOC,CNY,,,,450.0,PREPAID
53599,SEAL,CNY,45,45,45,,PREPAID
53599,ISPS,USD,10,10,10,,PREPAID
53599,TLX,CNY,,,,450.0,PREPAID
53599,EIR,CNY,40,40,40,,PREPAID
53599,LSS,USD,25,50,50,,PREPAID
53599,THC,CNY,599,950,950,,PREPAID
53410,DOC,CNY,,,,450.0,PREPAID
53410,SEAL,CNY,45,45,45,,PREPAID
53410,ISPS,USD,10,10,10,,PREPAID
53410,EIR,CNY,40,40,40,,PREPAID
53410,TLX,CNY,,,,450.0,PREPAID
53410,LSS,USD,25,50,50,,PREPAID
53410,THC,CNY,599,950,950,,PREPAID
53347,DOC,CNY,,,,450.0,PREPAID
53347,SEAL,CNY,45,45,45,,PREPAID
53347,ISPS,USD,10,10,10,,PREPAID
53347,EIR,CNY,40,40,40,,PREPAID
31604,THC,CNY,599,950,950,,PREPAID
53347,TLX,CNY,,,,450.0,PREPAID
31604,DOC,CNY,,,,450.0,PREPAID
53347,LSS,USD,25,50,50,,PREPAID
31604,ISPS,USD,10,10,10,,PREPAID
53347,THC,CNY,599,950,950,,PREPAID
31604,SEAL,CNY,45,45,45,,PREPAID
31604,EIR,CNY,40,40,40,,PREPAID
31604,TLX,CNY,,,,450.0,PREPAID
53284,DOC,CNY,,,,450.0,PREPAID
31604,LSS,USD,25,50,50,,PREPAID
53284,SEAL,CNY,45,45,45,,PREPAID
53284,ISPS,USD,10,10,10,,PREPAID
53284,TLX,CNY,,,,450.0,PREPAID
53284,EIR,CNY,40,40,40,,PREPAID
31541,THC,CNY,599,950,950,,PREPAID
53284,LSS,USD,25,50,50,,PREPAID
31541,DOC,CNY,,,,450.0,PREPAID
53284,THC,CNY,599,950,950,,PREPAID
31541,ISPS,USD,10,10,10,,PREPAID
31541,SEAL,CNY,45,45,45,,PREPAID
31541,EIR,CNY,40,40,40,,PREPAID
31541,TLX,CNY,,,,450.0,PREPAID
53221,DOC,CNY,,,,450.0,PREPAID
31541,LSS,USD,25,50,50,,PREPAID
53221,SEAL,CNY,45,45,45,,PREPAID
53221,ISPS,USD,10,10,10,,PREPAID
53221,EIR,CNY,40,40,40,,PREPAID
31478,DOC,CNY,,,,450.0,PREPAID
53221,TLX,CNY,,,,450.0,PREPAID
53221,LSS,USD,25,50,50,,PREPAID
