id,附加费,币种,20底,40底,40HQ底,单票,付款方式
53191,LSS,USD,25,50,50,,PREPAID
13341,DOC,CNY,,,,450.0,PREPAID
53191,THC,CNY,599,950,950,,PREPAID
13341,SEAL,CNY,45,45,45,,PREPAID
13341,ISPS,USD,10,10,10,,PREPAID
13341,EIR,CNY,40,40,40,,PREPAID
53254,DOC,CNY,,,,450.0,PREPAID
53254,SEAL,CNY,45,45,45,,PREPAID
13341,TLX,CNY,,,,450.0,PREPAID
53254,ISPS,USD,10,10,10,,PREPAID
53254,EIR,CNY,40,40,40,,PREPAID
13341,LSS,USD,25,50,50,,PREPAID
53254,TLX,CNY,,,,450.0,PREPAID
13341,THC,CNY,599,950,950,,PREPAID
53254,LSS,USD,25,50,50,,PREPAID
53254,THC,CNY,599,950,950,,PREPAID
13403,DOC,CNY,,,,450.0,PREPAID
53317,DOC,CNY,,,,450.0,PREPAID
13403,SEAL,CNY,45,45,45,,PREPAID
53317,SEAL,CNY,45,45,45,,PREPAID
13403,ISPS,USD,10,10,10,,PREPAID
53317,ISPS,USD,10,10,10,,PREPAID
13403,EIR,CNY,40,40,40,,PREPAID
53317,TLX,CNY,,,,450.0,PREPAID
13403,TLX,CNY,,,,450.0,PREPAID
53317,EIR,CNY,40,40,40,,PREPAID
13403,LSS,USD,25,50,50,,PREPAID
53317,LSS,USD,25,50,50,,PREPAID
53317,THC,CNY,599,950,950,,PREPAID
13403,THC,CNY,599,950,950,,PREPAID
53380,DOC,CNY,,,,450.0,PREPAID
53380,SEAL,CNY,45,45,45,,PREPAID
53380,ISPS,USD,10,10,10,,PREPAID
53380,EIR,CNY,40,40,40,,PREPAID
145773,DOC,CNY,,,,450.0,PREPAID
53380,TLX,CNY,,,,450.0,PREPAID
145773,SEAL,CNY,45,45,45,,PREPAID
53380,LSS,USD,25,50,50,,PREPAID
145773,ISPS,USD,10,10,10,,PREPAID
53380,THC,CNY,599,950,950,,PREPAID
53117,DOC,CNY,,,,450.0,PREPAID
145773,TLX,CNY,,,,450.0,PREPAID
53117,ISPS,USD,10,10,10,,PREPAID
145773,EIR,CNY,40,40,40,,PREPAID
53117,SEAL,CNY,45,45,45,,PREPAID
145773,LSS,USD,25,50,50,,PREPAID
145773,THC,CNY,599,950,950,,PREPAID
53443,THC,CNY,586,924,924,,PREPAID
53117,EIR,CNY,40,40,40,,PREPAID
53443,ISPS,USD,10,10,10,,PREPAID
53117,TLX,CNY,,,,450.0,PREPAID
145774,DOC,CNY,,,,450.0,PREPAID
53443,DOC,CNY,,,,450.0,PREPAID
53117,LSS,USD,25,50,50,,PREPAID
145774,SEAL,CNY,45,45,45,,PREPAID
53443,SEAL,CNY,45,45,45,,PREPAID
53117,THC,CNY,599,950,950,,PREPAID
145774,ISPS,USD,10,10,10,,PREPAID
53443,TLX,CNY,,,,450.0,PREPAID
145774,TLX,CNY,,,,450.0,PREPAID
53190,DOC,CNY,,,,450.0,PREPAID

145774,EIR,CNY,40,40,40,,PREPAID
53443,LSS,USD,25,50,50,,PREPAID
53190,ISPS,USD,10,10,10,,PREPAID
145774,LSS,USD,25,50,50,,PREPAID
53190,SEAL,CNY,45,45,45,,PREPAID
145774,THC,CNY,599,950,950,,PREPAID
53190,EIR,CNY,40,40,40,,PREPAID
53632,DOC,CNY,,,,450.0,PREPAID
53190,TLX,CNY,,,,450.0,PREPAID
53632,SEAL,CNY,45,45,45,,PREPAID
53190,LSS,USD,25,50,50,,PREPAID
53632,ISPS,USD,10,10,10,,PREPAID
145775,DOC,CNY,,,,450.0,PREPAID
53190,THC,CNY,599,950,950,,PREPAID
53632,TLX,CNY,,,,450.0,PREPAID
145775,SEAL,CNY,45,45,45,,PREPAID
53632,EIR,CNY,40,40,40,,PREPAID
145775,ISPS,USD,10,10,10,,PREPAID
53632,LSS,USD,25,50,50,,PREPAID
53253,DOC,CNY,,,,450.0,PREPAID
145775,EIR,CNY,40,40,40,,PREPAID

53253,SEAL,CNY,45,45,45,,PREPAID
145775,TLX,CNY,,,,450.0,PREPAID
53253,ISPS,USD,10,10,10,,PREPAID
145775,LSS,USD,25,50,50,,PREPAID
53253,EIR,CNY,40,40,40,,PREPAID
53695,DOC,CNY,,,,450.0,PREPAID
145775,THC,CNY,599,950,950,,PREPAID
53253,TLX,CNY,,,,450.0,PREPAID
53695,SEAL,CNY,45,45,45,,PREPAID
53253,LSS,USD,25,50,50,,PREPAID
53695,ISPS,USD,10,10,10,,PREPAID
53253,THC,CNY,599,950,950,,PREPAID
145776,DOC,CNY,,,,450.0,PREPAID
53695,EIR,CNY,40,40,40,,PREPAID
145776,SEAL,CNY,45,45,45,,PREPAID
53695,TLX,CNY,,,,450.0,PREPAID
145776,ISPS,USD,10,10,10,,PREPAID
53695,LSS,USD,25,50,50,,PREPAID
53316,DOC,CNY,,,,450.0,PREPAID
145776,EIR,CNY,40,40,40,,PREPAID
53695,THC,CNY,599,950,950,,PREPAID
53316,SEAL,CNY,45,45,45,,PREPAID
145776,TLX,CNY,,,,450.0,PREPAID
53316,ISPS,USD,10,10,10,,PREPAID
145776,LSS,USD,25,50,50,,PREPAID
53316,TLX,CNY,,,,450.0,PREPAID
145776,THC,CNY,599,950,950,,PREPAID
53316,EIR,CNY,40,40,40,,PREPAID
53316,LSS,USD,25,50,50,,PREPAID
53316,THC,CNY,599,950,950,,PREPAID
145777,DOC,CNY,,,,450.0,PREPAID
145777,SEAL,CNY,45,45,45,,PREPAID
145777,ISPS,USD,10,10,10,,PREPAID
53379,DOC,CNY,,,,450.0,PREPAID
145777,EIR,CNY,40,40,40,,PREPAID
53379,SEAL,CNY,45,45,45,,PREPAID
145777,TLX,CNY,,,,450.0,PREPAID
53379,ISPS,USD,10,10,10,,PREPAID
145777,LSS,USD,25,50,50,,PREPAID
53379,EIR,CNY,40,40,40,,PREPAID
145777,THC,CNY,599,950,950,,PREPAID
53379,TLX,CNY,,,,450.0,PREPAID
53379,LSS,USD,25,50,50,,PREPAID
53379,THC,CNY,599,950,950,,PREPAID
145781,THC,CNY,586,924,924,,PREPAID
145781,ISPS,USD,10,10,10,,PREPAID
53442,THC,CNY,586,924,924,,PREPAID
145781,DOC,CNY,,,,450.0,PREPAID
53442,ISPS,USD,10,10,10,,PREPAID
145781,SEAL,CNY,45,45,45,,PREPAID
53442,DOC,CNY,,,,450.0,PREPAID
145781,TLX,CNY,,,,450.0,PREPAID
53442,SEAL,CNY,45,45,45,,PREPAID
145781,EIR,CNY,40,40,40,,PREPAID
53442,TLX,CNY,,,,450.0,PREPAID
145781,LSS,USD,25,50,50,,PREPAID
53442,EIR,CNY,40,40,40,,PREPAID
53442,LSS,USD,25,50,50,,PREPAID
53116,DOC,CNY,,,,450.0,PREPAID
53631,DOC,CNY,,,,450.0,PREPAID
53631,SEAL,CNY,45,45,45,,PREPAID
53116,ISPS,USD,10,10,10,,PREPAID
53116,SEAL,CNY,45,45,45,,PREPAID
53631,ISPS,USD,10,10,10,,PREPAID
53116,EIR,CNY,40,40,40,,PREPAID
53631,TLX,CNY,,,,450.0,PREPAID
53116,TLX,CNY,,,,450.0,PREPAID
53631,EIR,CNY,40,40,40,,PREPAID
53116,LSS,USD,25,50,50,,PREPAID
53631,LSS,USD,25,50,50,,PREPAID
53116,THC,CNY,599,950,950,,PREPAID
53631,THC,CNY,599,950,950,,PREPAID
53189,DOC,CNY,,,,450.0,PREPAID
53694,DOC,CNY,,,,450.0,PREPAID
53189,ISPS,USD,10,10,10,,PREPAID
53694,SEAL,CNY,45,45,45,,PREPAID
53189,SEAL,CNY,45,45,45,,PREPAID
53694,ISPS,USD,10,10,10,,PREPAID
53189,EIR,CNY,40,40,40,,PREPAID
53694,EIR,CNY,40,40,40,,PREPAID
53189,TLX,CNY,,,,450.0,PREPAID
53694,TLX,CNY,,,,450.0,PREPAID
53189,LSS,USD,25,50,50,,PREPAID
53694,LSS,USD,25,50,50,,PREPAID
53189,THC,CNY,599,950,950,,PREPAID
53694,THC,CNY,599,950,950,,PREPAID
145770,DOC,CNY,,,,450.0,PREPAID
53252,DOC,CNY,,,,450.0,PREPAID
53252,SEAL,CNY,45,45,45,,PREPAID
145770,ISPS,USD,10,10,10,,PREPAID
53252,ISPS,USD,10,10,10,,PREPAID
145770,SEAL,CNY,45,45,45,,PREPAID
53252,EIR,CNY,40,40,40,,PREPAID
145770,EIR,CNY,40,40,40,,PREPAID
53252,TLX,CNY,,,,450.0,PREPAID
145770,TLX,CNY,,,,450.0,PREPAID
53252,LSS,USD,25,50,50,,PREPAID
145770,LSS,USD,25,50,50,,PREPAID
53252,THC,CNY,599,950,950,,PREPAID
145770,THC,CNY,599,950,950,,PREPAID
53315,DOC,CNY,,,,450.0,PREPAID
145772,DOC,CNY,,,,450.0,PREPAID
53315,SEAL,CNY,45,45,45,,PREPAID
53315,ISPS,USD,10,10,10,,PREPAID
145772,ISPS,USD,10,10,10,,PREPAID
53378,DOC,CNY,,,,450.0,PREPAID
53315,TLX,CNY,,,,450.0,PREPAID
145772,SEAL,CNY,45,45,45,,PREPAID
53378,SEAL,CNY,45,45,45,,PREPAID
53315,EIR,CNY,40,40,40,,PREPAID
53315,LSS,USD,25,50,50,,PREPAID
145772,EIR,CNY,40,40,40,,PREPAID
53315,THC,CNY,599,950,950,,PREPAID
145772,TLX,CNY,,,,450.0,PREPAID
53378,EIR,CNY,40,40,40,,PREPAID
145772,LSS,USD,25,50,50,,PREPAID
53378,TLX,CNY,,,,450.0,PREPAID
145772,THC,CNY,599,950,950,,PREPAID
53378,LSS,USD,25,50,50,,PREPAID
53378,THC,CNY,599,950,950,,PREPAID
53441,THC,CNY,586,924,924,,PREPAID
53441,ISPS,USD,10,10,10,,PREPAID
53441,DOC,CNY,,,,450.0,PREPAID
53441,SEAL,CNY,45,45,45,,PREPAID
53441,TLX,CNY,,,,450.0,PREPAID
53441,EIR,CNY,40,40,40,,PREPAID
53441,LSS,USD,25,50,50,,PREPAID
53630,DOC,CNY,,,,450.0,PREPAID
53630,SEAL,CNY,45,45,45,,PREPAID
53630,ISPS,USD,10,10,10,,PREPAID
53630,TLX,CNY,,,,450.0,PREPAID
53630,EIR,CNY,40,40,40,,PREPAID
53630,LSS,USD,25,50,50,,PREPAID
53630,THC,CNY,599,950,950,,PREPAID
53693,DOC,CNY,,,,450.0,PREPAID
53693,SEAL,CNY,45,45,45,,PREPAID
53693,ISPS,USD,10,10,10,,PREPAID
53693,EIR,CNY,40,40,40,,PREPAID
53693,TLX,CNY,,,,450.0,PREPAID
53693,LSS,USD,25,50,50,,PREPAID
53693,THC,CNY,599,950,950,,PREPAID
53115,DOC,CNY,,,,450.0,PREPAID
53115,ISPS,USD,10,10,10,,PREPAID
53115,SEAL,CNY,45,45,45,,PREPAID
53115,EIR,CNY,40,40,40,,PREPAID
53115,TLX,CNY,,,,450.0,PREPAID
53115,LSS,USD,25,50,50,,PREPAID
53115,THC,CNY,599,950,950,,PREPAID
53629,DOC,CNY,,,,450.0,PREPAID
53629,SEAL,CNY,45,45,45,,PREPAID
53188,DOC,CNY,,,,450.0,PREPAID
53629,ISPS,USD,10,10,10,,PREPAID
53188,ISPS,USD,10,10,10,,PREPAID
53188,SEAL,CNY,45,45,45,,PREPAID
53629,TLX,CNY,,,,450.0,PREPAID
53629,EIR,CNY,40,40,40,,PREPAID
53188,EIR,CNY,40,40,40,,PREPAID
53629,LSS,USD,25,50,50,,PREPAID
53188,TLX,CNY,,,,450.0,PREPAID
53188,LSS,USD,25,50,50,,PREPAID
53188,THC,CNY,599,950,950,,PREPAID
53629,THC,CNY,599,950,950,,PREPAID
53251,DOC,CNY,,,,450.0,PREPAID
53692,DOC,CNY,,,,450.0,PREPAID
53251,SEAL,CNY,45,45,45,,PREPAID
53251,ISPS,USD,10,10,10,,PREPAID
53251,EIR,CNY,40,40,40,,PREPAID
53692,SEAL,CNY,45,45,45,,PREPAID
53251,TLX,CNY,,,,450.0,PREPAID
53251,LSS,USD,25,50,50,,PREPAID
53251,THC,CNY,599,950,950,,PREPAID
53692,ISPS,USD,10,10,10,,PREPAID
53692,EIR,CNY,40,40,40,,PREPAID
53692,TLX,CNY,,,,450.0,PREPAID
53314,DOC,CNY,,,,450.0,PREPAID
53692,LSS,USD,25,50,50,,PREPAID
53314,SEAL,CNY,45,45,45,,PREPAID
53692,THC,CNY,599,950,950,,PREPAID
53314,ISPS,USD,10,10,10,,PREPAID
53314,TLX,CNY,,,,450.0,PREPAID
53114,DOC,CNY,,,,450.0,PREPAID
53314,EIR,CNY,40,40,40,,PREPAID
53114,ISPS,USD,10,10,10,,PREPAID
53314,LSS,USD,25,50,50,,PREPAID
53114,SEAL,CNY,45,45,45,,PREPAID
53314,THC,CNY,599,950,950,,PREPAID
53114,EIR,CNY,40,40,40,,PREPAID
53114,TLX,CNY,,,,450.0,PREPAID
53114,LSS,USD,25,50,50,,PREPAID
53114,THC,CNY,599,950,950,,PREPAID
53377,DOC,CNY,,,,450.0,PREPAID
53377,SEAL,CNY,45,45,45,,PREPAID
53377,ISPS,USD,10,10,10,,PREPAID
53377,EIR,CNY,40,40,40,,PREPAID
53187,DOC,CNY,,,,450.0,PREPAID
53377,TLX,CNY,,,,450.0,PREPAID
53187,ISPS,USD,10,10,10,,PREPAID
53377,LSS,USD,25,50,50,,PREPAID
53377,THC,CNY,599,950,950,,PREPAID
53187,SEAL,CNY,45,45,45,,PREPAID
53187,EIR,CNY,40,40,40,,PREPAID
53187,TLX,CNY,,,,450.0,PREPAID
53187,LSS,USD,25,50,50,,PREPAID
53187,THC,CNY,599,950,950,,PREPAID
53440,THC,CNY,586,924,924,,PREPAID
53440,ISPS,USD,10,10,10,,PREPAID
53440,DOC,CNY,,,,450.0,PREPAID
53250,DOC,CNY,,,,450.0,PREPAID
53440,SEAL,CNY,45,45,45,,PREPAID
53250,SEAL,CNY,45,45,45,,PREPAID
53250,ISPS,USD,10,10,10,,PREPAID
53440,TLX,CNY,,,,450.0,PREPAID
53250,EIR,CNY,40,40,40,,PREPAID
53440,EIR,CNY,40,40,40,,PREPAID
53440,LSS,USD,25,50,50,,PREPAID
53250,TLX,CNY,,,,450.0,PREPAID
53250,LSS,USD,25,50,50,,PREPAID
53250,THC,CNY,599,950,950,,PREPAID
53313,DOC,CNY,,,,450.0,PREPAID
53313,SEAL,CNY,45,45,45,,PREPAID
53313,ISPS,USD,10,10,10,,PREPAID
53313,TLX,CNY,,,,450.0,PREPAID
53313,EIR,CNY,40,40,40,,PREPAID
53313,LSS,USD,25,50,50,,PREPAID
53313,THC,CNY,599,950,950,,PREPAID
53376,DOC,CNY,,,,450.0,PREPAID
53376,SEAL,CNY,45,45,45,,PREPAID
53376,ISPS,USD,10,10,10,,PREPAID
53376,EIR,CNY,40,40,40,,PREPAID
53376,TLX,CNY,,,,450.0,PREPAID
53376,LSS,USD,25,50,50,,PREPAID
53376,THC,CNY,599,950,950,,PREPAID
53249,DOC,CNY,,,,450.0,PREPAID
53439,THC,CNY,586,924,924,,PREPAID
53249,SEAL,CNY,45,45,45,,PREPAID
53439,ISPS,USD,10,10,10,,PREPAID
53249,ISPS,USD,10,10,10,,PREPAID
53439,DOC,CNY,,,,450.0,PREPAID
53249,EIR,CNY,40,40,40,,PREPAID
53439,SEAL,CNY,45,45,45,,PREPAID
53249,TLX,CNY,,,,450.0,PREPAID
53439,TLX,CNY,,,,450.0,PREPAID
53249,LSS,USD,25,50,50,,PREPAID
53249,THC,CNY,599,950,950,,PREPAID
53439,EIR,CNY,40,40,40,,PREPAID
53439,LSS,USD,25,50,50,,PREPAID
53312,DOC,CNY,,,,450.0,PREPAID
53312,SEAL,CNY,45,45,45,,PREPAID
53312,ISPS,USD,10,10,10,,PREPAID
53628,DOC,CNY,,,,450.0,PREPAID
53312,TLX,CNY,,,,450.0,PREPAID
53628,SEAL,CNY,45,45,45,,PREPAID
53312,EIR,CNY,40,40,40,,PREPAID
53628,ISPS,USD,10,10,10,,PREPAID
53312,LSS,USD,25,50,50,,PREPAID
53628,TLX,CNY,,,,450.0,PREPAID
53312,THC,CNY,599,950,950,,PREPAID
53628,EIR,CNY,40,40,40,,PREPAID
53628,LSS,USD,25,50,50,,PREPAID
53628,THC,CNY,599,950,950,,PREPAID
53375,DOC,CNY,,,,450.0,PREPAID
53375,SEAL,CNY,45,45,45,,PREPAID
53375,ISPS,USD,10,10,10,,PREPAID
53691,DOC,CNY,,,,450.0,PREPAID
53691,SEAL,CNY,45,45,45,,PREPAID
53375,EIR,CNY,40,40,40,,PREPAID
53691,ISPS,USD,10,10,10,,PREPAID
53375,TLX,CNY,,,,450.0,PREPAID
53691,EIR,CNY,40,40,40,,PREPAID
53375,LSS,USD,25,50,50,,PREPAID
53691,TLX,CNY,,,,450.0,PREPAID
53375,THC,CNY,599,950,950,,PREPAID
53691,LSS,USD,25,50,50,,PREPAID
53691,THC,CNY,599,950,950,,PREPAID
53438,DOC,CNY,,,,450.0,PREPAID
53438,SEAL,CNY,45,45,45,,PREPAID
53438,ISPS,USD,10,10,10,,PREPAID
53438,EIR,CNY,40,40,40,,PREPAID
53438,TLX,CNY,,,,450.0,PREPAID
53438,LSS,USD,25,50,50,,PREPAID
53438,THC,CNY,599,950,950,,PREPAID
53627,DOC,CNY,,,,450.0,PREPAID
53627,SEAL,CNY,45,45,45,,PREPAID
53627,ISPS,USD,10,10,10,,PREPAID
53627,TLX,CNY,,,,450.0,PREPAID
53627,EIR,CNY,40,40,40,,PREPAID
53627,LSS,USD,25,50,50,,PREPAID
53627,THC,CNY,599,950,950,,PREPAID
53690,DOC,CNY,,,,450.0,PREPAID
53690,SEAL,CNY,45,45,45,,PREPAID
53690,ISPS,USD,10,10,10,,PREPAID
53690,EIR,CNY,40,40,40,,PREPAID
53690,TLX,CNY,,,,450.0,PREPAID
53690,LSS,USD,25,50,50,,PREPAID
53690,THC,CNY,599,950,950,,PREPAID
53120,DOC,CNY,,,,450.0,PREPAID
53120,ISPS,USD,10,10,10,,PREPAID
53120,SEAL,CNY,45,45,45,,PREPAID
53120,EIR,CNY,40,40,40,,PREPAID
53120,TLX,CNY,,,,450.0,PREPAID
53120,LSS,USD,25,50,50,,PREPAID
53120,THC,CNY,599,950,950,,PREPAID
53193,DOC,CNY,,,,450.0,PREPAID
53193,ISPS,USD,10,10,10,,PREPAID
53193,SEAL,CNY,45,45,45,,PREPAID
53193,EIR,CNY,40,40,40,,PREPAID
53193,TLX,CNY,,,,450.0,PREPAID
53193,LSS,USD,25,50,50,,PREPAID
53193,THC,CNY,599,950,950,,PREPAID
53256,DOC,CNY,,,,450.0,PREPAID
53256,SEAL,CNY,45,45,45,,PREPAID
53256,ISPS,USD,10,10,10,,PREPAID
53256,EIR,CNY,40,40,40,,PREPAID
53256,TLX,CNY,,,,450.0,PREPAID
53256,LSS,USD,25,50,50,,PREPAID
53112,DOC,CNY,,,,450.0,PREPAID
53256,THC,CNY,599,950,950,,PREPAID
53112,ISPS,USD,10,10,10,,PREPAID
53112,SEAL,CNY,45,45,45,,PREPAID
53112,EIR,CNY,40,40,40,,PREPAID
53319,DOC,CNY,,,,450.0,PREPAID
53112,TLX,CNY,,,,450.0,PREPAID
53112,LSS,USD,25,50,50,,PREPAID
53112,THC,CNY,599,950,950,,PREPAID
53319,SEAL,CNY,45,45,45,,PREPAID
53319,ISPS,USD,10,10,10,,PREPAID
53319,TLX,CNY,,,,450.0,PREPAID
53319,EIR,CNY,40,40,40,,PREPAID
53185,DOC,CNY,,,,450.0,PREPAID
53319,LSS,USD,25,50,50,,PREPAID
53185,ISPS,USD,10,10,10,,PREPAID
53319,THC,CNY,599,950,950,,PREPAID
53185,SEAL,CNY,45,45,45,,PREPAID
53185,EIR,CNY,40,40,40,,PREPAID
53185,TLX,CNY,,,,450.0,PREPAID
53185,LSS,USD,25,50,50,,PREPAID
53185,THC,CNY,599,950,950,,PREPAID
53248,DOC,CNY,,,,450.0,PREPAID
53248,SEAL,CNY,45,45,45,,PREPAID
53248,ISPS,USD,10,10,10,,PREPAID
53248,EIR,CNY,40,40,40,,PREPAID
53248,TLX,CNY,,,,450.0,PREPAID
53248,LSS,USD,25,50,50,,PREPAID
53248,THC,CNY,599,950,950,,PREPAID
53311,DOC,CNY,,,,450.0,PREPAID
53311,SEAL,CNY,45,45,45,,PREPAID
53311,ISPS,USD,10,10,10,,PREPAID
53311,TLX,CNY,,,,450.0,PREPAID
53382,DOC,CNY,,,,450.0,PREPAID
53311,EIR,CNY,40,40,40,,PREPAID
53311,LSS,USD,25,50,50,,PREPAID
53382,SEAL,CNY,45,45,45,,PREPAID
53311,THC,CNY,599,950,950,,PREPAID
53382,ISPS,USD,10,10,10,,PREPAID
53382,EIR,CNY,40,40,40,,PREPAID
53382,TLX,CNY,,,,450.0,PREPAID
53374,DOC,CNY,,,,450.0,PREPAID
53382,LSS,USD,25,50,50,,PREPAID
53374,SEAL,CNY,45,45,45,,PREPAID
53382,THC,CNY,599,950,950,,PREPAID
53374,ISPS,USD,10,10,10,,PREPAID
53374,EIR,CNY,40,40,40,,PREPAID
53374,TLX,CNY,,,,450.0,PREPAID
53374,LSS,USD,25,50,50,,PREPAID
53445,THC,CNY,586,924,924,,PREPAID
53374,THC,CNY,599,950,950,,PREPAID
53445,ISPS,USD,10,10,10,,PREPAID
146700,THC,CNY,784,1216,1216,,PREPAID
53445,DOC,CNY,,,,450.0,PREPAID
146700,DOC,CNY,,,,450.0,PREPAID
53437,THC,CNY,586,924,924,,PREPAID
53445,SEAL,CNY,45,45,45,,PREPAID
146700,EIR,CNY,40,40,40,,PREPAID
146700,SEAL,CNY,30,30,30,,PREPAID
53445,TLX,CNY,,,,450.0,PREPAID
53437,DOC,CNY,,,,450.0,PREPAID
146700,ISPS,USD,15,15,15,,PREPAID
53445,EIR,CNY,40,40,40,,PREPAID
53437,SEAL,CNY,45,45,45,,PREPAID
146700,LSS,USD,15,30,30,,PREPAID
53445,LSS,USD,25,50,50,,PREPAID
53437,TLX,CNY,,,,450.0,PREPAID
146700,TLX,CNY,,,,450.0,PREPAID
53437,EIR,CNY,40,40,40,,PREPAID
146700,BAF,USD,0,0,0,,PREPAID
53437,LSS,USD,25,50,50,,PREPAID
53634,DOC,CNY,,,,450.0,PREPAID
53634,SEAL,CNY,45,45,45,,PREPAID
146701,THC,CNY,784,1216,1216,,PREPAID
53634,ISPS,USD,10,10,10,,PREPAID
53626,DOC,CNY,,,,450.0,PREPAID
146701,DOC,CNY,,,,450.0,PREPAID
146701,EIR,CNY,40,40,40,,PREPAID
53634,TLX,CNY,,,,450.0,PREPAID
146701,SEAL,CNY,30,30,30,,PREPAID
53626,SEAL,CNY,45,45,45,,PREPAID
53626,ISPS,USD,10,10,10,,PREPAID
146701,ISPS,USD,15,15,15,,PREPAID
53626,TLX,CNY,,,,450.0,PREPAID
53634,EIR,CNY,40,40,40,,PREPAID
146701,LSS,USD,15,30,30,,PREPAID
53626,EIR,CNY,40,40,40,,PREPAID
53634,LSS,USD,25,50,50,,PREPAID
53626,LSS,USD,25,50,50,,PREPAID
53634,THC,CNY,599,950,950,,PREPAID
146701,TLX,CNY,,,,450.0,PREPAID
146701,BAF,USD,0,0,0,,PREPAID
53626,THC,CNY,599,950,950,,PREPAID
53697,DOC,CNY,,,,450.0,PREPAID
53697,SEAL,CNY,45,45,45,,PREPAID
146702,THC,CNY,784,1216,1216,,PREPAID
53689,DOC,CNY,,,,450.0,PREPAID
146702,DOC,CNY,,,,450.0,PREPAID
53697,ISPS,USD,10,10,10,,PREPAID
53689,SEAL,CNY,45,45,45,,PREPAID
146702,EIR,CNY,40,40,40,,PREPAID
53697,EIR,CNY,40,40,40,,PREPAID
53689,ISPS,USD,10,10,10,,PREPAID
146702,SEAL,CNY,30,30,30,,PREPAID
53697,TLX,CNY,,,,450.0,PREPAID
146702,ISPS,USD,15,15,15,,PREPAID
53689,EIR,CNY,40,40,40,,PREPAID
146702,LSS,USD,15,30,30,,PREPAID
53689,TLX,CNY,,,,450.0,PREPAID
53697,LSS,USD,25,50,50,,PREPAID
146702,TLX,CNY,,,,450.0,PREPAID
53697,THC,CNY,599,950,950,,PREPAID
146702,BAF,USD,0,0,0,,PREPAID
53689,THC,CNY,599,950,950,,PREPAID
53633,DOC,CNY,,,,450.0,PREPAID
53633,SEAL,CNY,45,45,45,,PREPAID
53119,DOC,CNY,,,,450.0,PREPAID
53113,THC,CNY,599,950,950,,PREPAID
146703,THC,CNY,784,1216,1216,,PREPAID
53113,DOC,CNY,,,,450.0,PREPAID
53119,ISPS,USD,10,10,10,,PREPAID
53633,TLX,CNY,,,,450.0,PREPAID
53119,SEAL,CNY,45,45,45,,PREPAID
146703,DOC,CNY,,,,450.0,PREPAID
53113,ISPS,USD,10,10,10,,PREPAID
53633,EIR,CNY,40,40,40,,PREPAID
53119,EIR,CNY,40,40,40,,PREPAID
146703,EIR,CNY,40,40,40,,PREPAID
53113,SEAL,CNY,45,45,45,,PREPAID
53633,LSS,USD,25,50,50,,PREPAID
53119,TLX,CNY,,,,450.0,PREPAID
146703,SEAL,CNY,30,30,30,,PREPAID
53633,THC,CNY,599,950,950,,PREPAID
53113,EIR,CNY,40,40,40,,PREPAID
53119,LSS,USD,25,50,50,,PREPAID
146703,ISPS,USD,15,15,15,,PREPAID
53113,TLX,CNY,,,,450.0,PREPAID
53113,LSS,USD,25,50,50,,PREPAID
53119,THC,CNY,599,950,950,,PREPAID
146703,LSS,USD,15,30,30,,PREPAID
53696,DOC,CNY,,,,450.0,PREPAID
146703,TLX,CNY,,,,450.0,PREPAID
53696,SEAL,CNY,45,45,45,,PREPAID
146703,BAF,USD,0,0,0,,PREPAID
53696,ISPS,USD,10,10,10,,PREPAID
53192,DOC,CNY,,,,450.0,PREPAID
53186,THC,CNY,599,950,950,,PREPAID
53696,EIR,CNY,40,40,40,,PREPAID
53192,ISPS,USD,10,10,10,,PREPAID
53186,DOC,CNY,,,,450.0,PREPAID
53696,TLX,CNY,,,,450.0,PREPAID
146704,THC,CNY,784,1216,1216,,PREPAID
53696,LSS,USD,25,50,50,,PREPAID
53186,ISPS,USD,10,10,10,,PREPAID
53192,SEAL,CNY,45,45,45,,PREPAID
146704,DOC,CNY,,,,450.0,PREPAID
53696,THC,CNY,599,950,950,,PREPAID
53186,SEAL,CNY,45,45,45,,PREPAID
53192,EIR,CNY,40,40,40,,PREPAID
146704,EIR,CNY,40,40,40,,PREPAID
53186,EIR,CNY,40,40,40,,PREPAID
53192,TLX,CNY,,,,450.0,PREPAID
146704,SEAL,CNY,30,30,30,,PREPAID
201295,DOC,CNY,,,,450.0,PREPAID
53186,TLX,CNY,,,,450.0,PREPAID
D
201295,ISPS,USD,10,10,10,,PREPAID
53186,LSS,USD,25,50,50,,PREPAID
146704,LSS,USD,15,30,30,,PREPAID
201295,SEAL,CNY,45,45,45,,PREPAID
53192,THC,CNY,599,950,950,,PREPAID
146704,TLX,CNY,,,,450.0,PREPAID
201295,EIR,CNY,40,40,40,,PREPAID
146704,BAF,USD,0,0,0,,PREPAID
201295,TLX,CNY,,,,450.0,PREPAID
201295,LSS,USD,25,50,50,,PREPAID
53255,DOC,CNY,,,,450.0,PREPAID
201295,THC,CNY,599,950,950,,PREPAID
53255,SEAL,CNY,45,45,45,,PREPAID
146705,THC,CNY,784,1216,1216,,PREPAID
53255,ISPS,USD,10,10,10,,PREPAID
146705,DOC,CNY,,,,450.0,PREPAID
146705,EIR,CNY,40,40,40,,PREPAID
53255,EIR,CNY,40,40,40,,PREPAID
201296,DOC,CNY,,,,450.0,PREPAID
146705,SEAL,CNY,30,30,30,,PREPAID
53255,TLX,CNY,,,,450.0,PREPAID
201296,SEAL,CNY,45,45,45,,PREPAID
53255,LSS,USD,25,50,50,,PREPAID
