id,起运港,目的港,船公司,目的港挂靠,航线代码,LINE,航程,船期,中转港,港区,20底,40底,40HQ底,起始日期,结束日期,供应商,备注,备注1,备注2
200038,XIAMEN,"Detroit,MI",APL,MAHER,USRIPI,AW2,38,6/1,"New York,NY",YUANHAI,3090,3830,3830,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201018,XIAMEN,"Detroit,MI",APL,VIG,USRIPI,AW5,44,2/5,"Norfolk,VA",YUANHAI,3090,3830,3830,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201197,XIAMEN,"Detroit,MI",COSCON,APL,USIPI,AAS2,23,4/7,"Los Angeles,CA",YUANHAI,3500,3950,3950,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201198,XIAMEN,"Detroit,MI",COSCON,ECT,USIPI,AAS3,27,2/4,"Los Angeles,CA",HAIRUN,3500,3950,3950,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201008,XIAMEN,"Detroit,MI",APL,APL,USIPI,SC1,24,5/7,"Los Angeles,CA",YUANHAI,3610,4230,4230,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201718,XIAMEN,"Detroit,MI",YML,NIT,USRIPI,EC3,42,4/6,"Norfolk,VA",GUOJIHUOGUI,3300,3960,3960,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199358,XIAMEN,"Detroit,MI",MSK,FAIRVIEW,USIPI,TP8,33,5/7,"Prince Rupert,BC",SONGYU,3594,3995,3995,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199527,XIAMEN,"Detroit,MI",YML,DELTA,USIPI,PN3,30,4/6,"Vancouver,BC",GUOJIHUOGUI,3470,4070,4070,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
219020,XIAMEN,"Detroit,MI",YML,DELTA,USIPI,PN4,28,3/5,"Vancouver,BC",HAIRUN,3470,4070,4070,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199357,XIAMEN,"Detroit,MI",MSK,LSA APM,USIPI,TP6,24,1/3,"Los Angeles,CA",SONGYU,3391,4245,4245,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199526,XIAMEN,"Detroit,MI",YML,HUSKY,USIPI,PN2,30,3/4,"Tacoma,WA",HAITIAN,3620,4250,4250,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
219019,XIAMEN,"Detroit,MI",YML,WUT,USIPI,PN4,26,3/5,"Tacoma,WA",HAIRUN,3620,4250,4250,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
219006,XIAMEN,"Detroit,MI",YML,YUSEN,USIPI,PS7,29,4/6,"Los Angeles,CA",HAIRUN,3820,4500,4500,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200042,XIAMEN,"Edmonton,AB",APL,VANTERM,CAIPI,WAX,25,2/4,"Vancouver,BC",YUANHAI,2010,2490,2490,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200301,XIAMEN,"Edmonton,AB",COSCON,CCT,CAIPI,CPNW,32,4/5,"Vancouver,BC",YUANHAI,2430,2690,2690,2019-08-09,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200331,XIAMEN,"Edmonton,AB",COSCON,VANTERM,CAIPI,MPNW,25,2/4,"Vancouver,BC",YUANHAI,2430,2690,2690,2019-08-09,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200302,XIAMEN,"Edmonton,AB",COSCON,FAIRVIEW,CAIPI,CPNW,30,4/5,"Prince Rupert,BC",YUANHAI,2520,2790,2790,2019-08-09,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
201074,XIAMEN,"Greensboro,NC",MSK,VIG,USRIPI,TP12,36,5/7,"Norfolk,VA",HAIRUN,3022,3605,3605,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
201082,XIAMEN,"Greensboro,NC",MSK,VIRGINIA,USRIPI,TP16,37,6/2,"Norfolk,VA",HAIRUN,3022,3605,3605,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200257,XIAMEN,"Fort Worth,TX",COSCON,APL,USIPI,AAS2,21,4/7,"Los Angeles,CA",YUANHAI,2900,3570,3570,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200312,XIAMEN,"Fort Worth,TX",COSCON,ECT,USIPI,AAS3,25,2/4,"Los Angeles,CA",HAIRUN,2900,3570,3570,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200002,XIAMEN,"Dallas,TX",APL,APL,USIPI,SC1,23,5/7,"Los Angeles,CA",YUANHAI,3100,3630,3630,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
219005,XIAMEN,"Dallas,TX",YML,YUSEN,USIPI,PS7,29,4/6,"Los Angeles,CA",HAIRUN,3480,4100,4100,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
219515,XIAMEN,"Houston,TX",HSD,BAYPORT,USGM,ASUS SLING 6,30,3/5,,SONGYU,2643,2657,2657,2019-08-13,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200247,XIAMEN,"Houston,TX",COSCON,BARBOUR'S CUT,USGM,GME,27,2/4,,YUANHAI,2260,2700,2700,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200004,XIAMEN,"Houston,TX",APL,APL,USIPI,SC1,23,5/7,"Los Angeles,CA",YUANHAI,2850,3330,3330,2019-08-08,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200258,XIAMEN,"Houston,TX",COSCON,APL,USIPI,AAS2,20,4/7,"Los Angeles,CA",YUANHAI,3000,3770,3770,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200313,XIAMEN,"Houston,TX",COSCON,ECT,USIPI,AAS3,25,2/4,"Los Angeles,CA",HAIRUN,3000,3770,3770,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
219008,XIAMEN,"Houston,TX",YML,YUSEN,USIPI,PS7,29,4/6,"Los Angeles,CA",HAIRUN,3050,3600,3600,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199361,XIAMEN,"Houston,TX",MSK,LSA APM,USIPI,TP6,22,1/3,"Los Angeles,CA",SONGYU,2891,3620,3620,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200289,XIAMEN,"Greer,SC",COSCON,SSPWWT,USRIPI,AWE4,43,6/1,"Charleston,SC",YUANHAI,2760,3170,3170,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201138,XIAMEN,"Greer,SC",COSCON,Goergia,USRIPI,AWE3,40,3/5,"Savannah,GA",YUANHAI,2760,3170,3170,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201139,XIAMEN,"Greer,SC",COSCON,VIG,USRIPI,AWE3,44,3/5,"Norfolk,VA",YUANHAI,2760,3170,3170,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201147,XIAMEN,"Greer,SC",COSCON,Goergia,USRIPI,AWE4,41,6/1,"Savannah,GA",YUANHAI,2760,3170,3170,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201075,XIAMEN,"Greer,SC",MSK,WWT N59,USRIPI,TP16,45,6/2,"Charleston,SC",HAIRUN,2486,3085,3085,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199531,XIAMEN,"Greer,SC",YML,WWT,USRIPI,EC4,50,3/5,"Charleston,sc",HAIRUN,3130,3760,3760,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200276,XIAMEN,"Indianapolis,IN",COSCON,FAIRVIEW,USIPI,CPNW,29,4/5,"Prince Rupert,BC",YUANHAI,3580,3850,3850,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201076,XIAMEN,"Indianapolis,IN",MSK,FAIRVIEW,USIPI,TP8,32,5/7,"Prince Rupert,BC",SONGYU,3991,4995,4995,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199501,XIAMEN,"Jacksonville,FL",YML,TRAPAC,USEC,EC3,32,4/6,,GUOJIHUOGUI,2250,2810,2810,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199382,XIAMEN,"Jacksonville,FL",MSK,SSA CBIT,USEC,TP10,40,6/2,Busan,HAIRUN,2382,2985,2985,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200259,XIAMEN,"Kansas City,KS",COSCON,APL,USIPI,AAS2,20,4/7,"Los Angeles,CA",YUANHAI,3050,3470,3470,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200314,XIAMEN,"Kansas City,KS",COSCON,ECT,USIPI,AAS3,27,2/4,"Los Angeles,CA",HAIRUN,3050,3470,3470,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200006,XIAMEN,"Kansas City,KS",APL,APL,USIPI,SC1,24,5/7,"Los Angeles,CA",YUANHAI,3100,3630,3630,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200007,XIAMEN,"Kansas City,KS",APL,SSA,USIPI,WAX,27,2/4,"Seattle,WA",YUANHAI,3100,3630,3630,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
219009,XIAMEN,"Kansas City,KS",YML,YUSEN,USIPI,PS7,29,4/6,"Los Angeles,CA",HAIRUN,3310,3900,3900,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199363,XIAMEN,"Kansas City,KS",MSK,LSA APM,USIPI,TP6,23,1/3,"Los Angeles,CA",SONGYU,3471,4345,4345,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200011,XIAMEN,"Laredo,TX",APL,APL,USIPI,SC1,24,5/7,"Los Angeles,CA",YUANHAI,3780,4430,4430,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200260,XIAMEN,"Laredo,TX",COSCON,APL,USIPI,AAS2,20,4/7,"Los Angeles,CA",YUANHAI,4060,4500,4500,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200315,XIAMEN,"Laredo,TX",COSCON,ECT,USIPI,AAS3,25,2/4,"Los Angeles,CA",HAIRUN,4060,4500,4500,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201279,XIAMEN,"Los Angeles,CA",OOCL,APL,USSW,PCS1,13,5/7,,YUANHAI,1040,1300,1300,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
199985,XIAMEN,"Los Angeles,CA",APL,APL,USSW,SC1,13,5/7,,YUANHAI,1132,1397,1397,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
219512,XIAMEN,"Los Angeles,CA",HSD,LSA APM,USSW,UPAS SLING 3,13,1/3,,SONGYU,1143,1407,1407,2019-08-13,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200239,XIAMEN,"Los Angeles,CA",COSCON,APL,USSW,AAS2,13,5/7,,YUANHAI,1170,1440,1440,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200303,XIAMEN,"Los Angeles,CA",COSCON,ECT,USSW,AAS3,17,2/4,,HAIRUN,1170,1440,1440,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200977,XIAMEN,"Los Angeles,CA",WHL,EMS,USSW,CP3,13,4/7,,YUANHAI,1230,1540,1540,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,"小柜(20),21.5大柜(40)24"
218996,XIAMEN,"Los Angeles,CA",YML,ITS,USSW,PS7,18,3/5,,HAIRUN,1260,1570,1570,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199364,XIAMEN,"Los Angeles,CA",MSK,LSA APM,USSW,TP6,13,1/3,,SONGYU,1351,1695,1695,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200290,XIAMEN,"Louisville,KY",COSCON,VIG,USRIPI,AWE3,45,3/5,"Norfolk,VA",YUANHAI,2960,3470,3470,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201140,XIAMEN,"Louisville,KY",COSCON,Goergia,USRIPI,AWE3,40,3/5,"Savannah,GA",YUANHAI,2960,3470,3470,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201141,XIAMEN,"Louisville,KY",COSCON,SSPWWT,USRIPI,AWE4,45,6/1,"Charleston,SC",YUANHAI,2960,3470,3470,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201148,XIAMEN,"Louisville,KY",COSCON,Goergia,USRIPI,AWE4,41,6/1,"Savannah,GA",YUANHAI,2960,3470,3470,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200034,XIAMEN,"Louisville,KY",APL,MAHER,USRIPI,AW2,38,6/1,"New York,NY",YUANHAI,3090,3830,3830,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200035,XIAMEN,"Louisville,KY",APL,Goergia,USRIPI,AW2,40,6/1,"Savannah,GA",YUANHAI,3080,3830,3830,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200051,XIAMEN,"Louisville,KY",APL,Goergia,USRIPI,AW5,39,2/5,"Savannah,GA",YUANHAI,3080,3830,3830,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201017,XIAMEN,"Louisville,KY",APL,VIG,USRIPI,AW5,44,2/5,"Norfolk,VA",YUANHAI,3080,3830,3830,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200010,XIAMEN,"Louisville,KY",APL,VANTERM,USIPI,WAX,30,2/4,"Vancouver,BC",YUANHAI,3610,4230,4230,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200009,XIAMEN,"Louisville,KY",APL,SSA,USIPI,WAX,28,2/4,"Seattle,WA",YUANHAI,3700,4330,4330,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200261,XIAMEN,"Louisville,KY",COSCON,APL,USIPI,AAS2,23,4/7,"Los Angeles,CA",YUANHAI,3800,4370,4370,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200316,XIAMEN,"Louisville,KY",COSCON,ECT,USIPI,AAS3,27,2/4,"Los Angeles,CA",HAIRUN,3800,4370,4370,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200277,XIAMEN,"Louisville,KY",COSCON,FAIRVIEW,USIPI,CPNW,29,4/5,"Prince Rupert,BC",YUANHAI,3820,4390,4390,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200008,XIAMEN,"Louisville,KY",APL,APL,USIPI,SC1,25,5/7,"Los Angeles,CA",YUANHAI,3780,4430,4430,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
199534,XIAMEN,"Louisville,KY",YML,NIT,USRIPI,EC3,42,4/6,"Norfolk,VA",GUOJIHUOGUI,3300,3960,3960,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
201077,XIAMEN,"Louisville,KY",MSK,FAIRVIEW,USIPI,TP8,35,5/7,"Prince Rupert,BC",SONGYU,4071,5095,5095,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200278,XIAMEN,"Memphis,TN",COSCON,FAIRVIEW,USIPI,CPNW,29,4/5,"Prince Rupert,BC",YUANHAI,2970,3290,3290,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200852,XIAMEN,"Memphis,TN",COSCON,FAIRVIEW,USIPI,CPNW,29,4/5,"Vancouver,BC",YUANHAI,2970,3290,3290,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200857,XIAMEN,"Memphis,TN",COSCON,VANTERM,USIPI,MPNW,29,2/4,"Vancouver,BC",YUANHAI,2970,3290,3290,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200013,XIAMEN,"Memphis,TN",APL,SSA,USIPI,WAX,27,2/4,"Seattle,WA",YUANHAI,3020,3530,3530,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200012,XIAMEN,"Memphis,TN",APL,APL,USIPI,SC1,24,5/7,"Los Angeles,CA",YUANHAI,3100,3630,3630,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200262,XIAMEN,"Memphis,TN",COSCON,APL,USIPI,AAS2,23,4/7,"Los Angeles,CA",YUANHAI,3050,3670,3670,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200317,XIAMEN,"Memphis,TN",COSCON,ECT,USIPI,AAS3,28,2/4,"Los Angeles,CA",HAIRUN,3050,3670,3670,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200036,XIAMEN,"Memphis,TN",APL,Goergia,USRIPI,AW2,40,6/1,"Savannah,GA",YUANHAI,3000,3730,3730,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200052,XIAMEN,"Memphis,TN",APL,Goergia,USRIPI,AW5,39,2/5,"Savannah,GA",YUANHAI,3000,3730,3730,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
199367,XIAMEN,"Memphis,TN",MSK,FAIRVIEW,USIPI,TP8,33,5/7,"Prince Rupert,BC",SONGYU,3186,3545,3545,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199366,XIAMEN,"Memphis,TN",MSK,LSA APM,USIPI,TP6,24,1/3,"Los Angeles,CA",SONGYU,3071,3845,3845,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199536,XIAMEN,"Memphis,TN",YML,DELTA,USIPI,PN3,30,4/6,"Vancouver,BC",GUOJIHUOGUI,3300,3870,3870,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
219021,XIAMEN,"Memphis,TN",YML,DELTA,USIPI,PN4,28,3/5,"Vancouver,BC",HAIRUN,3300,3870,3870,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199537,XIAMEN,"Memphis,TN",YML,GARDEN,USRIPI,EC3,40,4/6,"Savannah,GA",GUOJIHUOGUI,3300,3960,3960,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
199561,XIAMEN,"Memphis,TN",YML,GCT,USRIPI,EC4,50,3/5,"Savannah,GA",HAIRUN,3300,3960,3960,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
219010,XIAMEN,"Memphis,TN",YML,YUSEN,USIPI,PS7,29,4/6,"Los Angeles,CA",HAIRUN,3390,4000,4000,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
221857,XIAMEN,"Miami,FL",HSD,POMTOC,USEC,ASUS SLING 5,50,4/6,Busan,HAITIAN,2593,2607,2607,2019-08-13,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201195,XIAMEN,"Miami,FL",COSCON,SFCT,USEC,GME2,47,3/5,Hong Kong,YUANHAI,2180,2700,2700,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200853,XIAMEN,"Minneapolis,MN",COSCON,FAIRVIEW,USIPI,CPNW,29,4/5,"Vancouver,BC",YUANHAI,2880,3290,3290,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200858,XIAMEN,"Minneapolis,MN",COSCON,VANTERM,USIPI,MPNW,29,2/4,"Vancouver,BC",YUANHAI,2880,3290,3290,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201295,XIAMEN,"Minneapolis,MN",OOCL,SSA,USIPI,PNW2,24,2/4,"Seattle,WA",YUANHAI,3010,3330,3330,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200282,XIAMEN,"Minneapolis,MN",COSCON,SSA,USIPI,MPNW,26,2/4,"Seattle,WA",YUANHAI,3000,3470,3470,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200024,XIAMEN,"Minneapolis,MN",APL,VANTERM,USIPI,WAX,28,2/4,"Vancouver,BC",YUANHAI,3100,3630,3630,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201009,XIAMEN,"Minneapolis,MN",APL,APL,USIPI,SC1,24,5/7,"Los Angeles,CA",YUANHAI,4210,4930,4930,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
199545,XIAMEN,"St Paul,MN",YML,HUSKY,USIPI,PN2,30,3/4,"Tacoma,WA",HAITIAN,3280,3850,3850,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
219022,XIAMEN,"St Paul,MN",YML,WUT,USIPI,PN4,26,3/5,"Tacoma,WA",HAIRUN,3280,3850,3850,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
201078,XIAMEN,"Minneapolis,MN",MSK,SSA,USIPI,TP9,31,6/1,"Seattle,WA",SONGYU,3271,4045,4045,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200248,XIAMEN,"Mobile,AL",COSCON,APMT,USGM,GME,30,2/4,,YUANHAI,2260,2700,2700,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201196,XIAMEN,"New Orleans,LA",COSCON,America,USGM,GME2,44,3/5,Hong Kong,YUANHAI,2260,2700,2700,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200043,XIAMEN,"Montreal,QC",APL,VANTERM,CAIPI,WAX,27,2/4,"Vancouver,BC",YUANHAI,2490,3090,3090,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
 Fee.,,
201019,XIAMEN,"New Orleans,LA",APL,Goergia,USGM,AW2,30,6/1,"Savannah,GA",YUANHAI,2360,2930,2930,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200297,XIAMEN,"Montreal,QC",COSCON,CCT,CAIPI,CPNW,35,4/5,"Vancouver,BC",YUANHAI,2840,3140,3140,2019-08-09,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200292,XIAMEN,"Nashville,TN",COSCON,SSPWWT,USRIPI,AWE4,43,6/1,"Charleston,SC",YUANHAI,3160,3670,3670,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200327,XIAMEN,"Nashville,TN",COSCON,GOERGIA,USRIPI,AWE4,43,6/1,"Savannah,GA",YUANHAI,3160,3670,3670,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
201021,XIAMEN,"New Orleans,LA",APL,Goergia,USGM,AW5,39,2/5,"Savannah,GA",YUANHAI,2360,2930,2930,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200329,XIAMEN,"Montreal,QC",COSCON,VANTERM,CAIPI,MPNW,27,2/4,"Vancouver,BC",YUANHAI,2840,3140,3140,2019-08-09,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
201142,XIAMEN,"Nashville,TN",COSCON,VIG,USRIPI,AWE3,44,3/5,"Norfolk,VA",YUANHAI,3160,3670,3670,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200264,XIAMEN,"New Orleans,LA",COSCON,APL,USIPI,AAS2,24,4/7,"Los Angeles,CA",YUANHAI,3070,3600,3600,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200298,XIAMEN,"Montreal,QC",COSCON,FAIRVIEW,CAIPI,CPNW,32,4/5,"Prince Rupert,BC",YUANHAI,2930,3240,3240,2019-08-09,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200037,XIAMEN,"Nashville,TN",APL,Goergia,USRIPI,AW2,30,6/1,"Savannah,GA",YUANHAI,3160,3930,3930,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200319,XIAMEN,"New Orleans,LA",COSCON,ECT,USIPI,AAS3,28,2/4,"Los Angeles,CA",HAIRUN,3070,3600,3600,2019-08-15,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
200053,XIAMEN,"Nashville,TN",APL,Goergia,USRIPI,AW5,39,2/5,"Savannah,GA",YUANHAI,3160,3930,3930,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
199370,XIAMEN,"Montreal,QC",MSK,CENTERM,CAIPI,TP9,28,6/1,"Vancouver,BC",SONGYU,2711,3395,3395,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
201007,XIAMEN,"New Orleans,LA",APL,APL,USIPI,SC1,26,5/7,"Los Angeles,CA",YUANHAI,3100,3630,3630,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
199371,XIAMEN,"Montreal,QC",MSK,FAIRVIEW,CAIPI,TP8,30,5/7,"Prince Rupert,BC",SONGYU,2711,3395,3395,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
200015,XIAMEN,"Nashville,TN",APL,SSA,USIPI,WAX,29,2/4,"Seattle,WA",YUANHAI,3610,4230,4230,2019-08-07,2019-08-31,顺圆,Subject to AMS & D/O Fee.,,
219011,XIAMEN,"New Orleans,LA",YML,YUSEN,USIPI,PS7,29,4/6,"Los Angeles,CA",HAIRUN,3220,3800,3800,2019-08-01,2019-08-14,顺圆,Subject to AMS & D/O Fee.,,
